Trend,Case Number,Priority,State,Account,Product,Short Description,Sys Created On,Resolved At,"TTR (days, hrs, mins)","SLA Business Duration (days, hrs, mins)","SLA Actual Duration (days, hrs, mins)",TTR (Seconds),SLA Business Duration (Seconds),SLA Actual Duration (Seconds),SLA Stage,SLA Start Time,SLA Pause Time,SLA End Time,Assignment Group,Assigned To,Sys Updated On,Sys Updated By,Sys Mod Count,Problem,Description,Close Notes
Audit,CS1809681,4 - Low,Closed,North West Anglia NHS Foundation Trust,Symphony,Audit 26-11,06/07/2026 16:04:54,07/07/2026 09:21:11,"17 hrs, 16 mins","1 hr, 16 mins","17 hrs, 16 mins",62177.0,4577.0,62177.0,Completed,06/07/2026 16:04:54,,09/07/2026 14:14:46,Acute Care Symphony Support Level 1,Gareth Evans,09/07/2026 14:14:48,system,13,,Please complete an audit for the patient - use the Word doc attached for parameters,"Hello Donna,
 
I’m pleased to let you know that we’ve found a resolution for your case CS1809681.
 
I've attached an Excel doc with your audit. The first tab shows E-View accesses, the second shows DEPs and the third shows searches. In the searches, I've redacted the patient's name and DOB when they were correct, but I've left in the incorrect ones so that you can decide whether they're relevant.
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
Audit,CS1810327,4 - Low,Closed,Norfolk and Norwich University Hospitals NHS Foundation Trust,Symphony,Audit of access to a patient record,07/07/2026 14:40:24,09/07/2026 16:10:21,"2 days, 1 hr, 29 mins","17 hrs, 29 mins","2 days, 1 hr, 29 mins",178197.0,62997.0,178197.0,Completed,07/07/2026 14:40:24,,23/07/2026 16:11:27,Acute Care Symphony Support Level 1,Shazad Ishaque,23/07/2026 16:11:27,system,17,,Provide a full audit trail of every staff member who accessed record on Symphony.  (HN 1793922)  hospital stay on CAU on 15th-16th January 2026:,"Hello Victoria,
 
I'm pleased to let you know that we've found a resolution for your case CS1810327.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
Audit,CS1811946,4 - Low,Closed,Norfolk and Norwich University Hospitals NHS Foundation Trust,Symphony,internal investigation. Audit ,09/07/2026 18:47:18,27/07/2026 12:16:47,"17 days, 17 hrs, 29 mins","1 day, 10 hrs, 27 mins","6 days, 16 hrs, 40 mins",1531769.0,124057.0,578419.0,Completed,09/07/2026 18:47:18,,27/07/2026 12:16:47,Acute Care Symphony Support Level 1,Shazad Ishaque,27/07/2026 12:16:52,system,27,,"Dear Victoria,

Could you kindly request an audit of access to Symphony to support an internal investigation. Audit details as follows:

•	User LW108 for the period 19/04/2026 to 29/06/2026

Kind Regards
 
Helen 
 
Information Governance Assurance Officer",Closed by customer.
Audit,CS1811956,3 - Medium,Closed,Brighton And Sussex University Hospitals NHS Trust,Symphony,Audit trail of demographic changes,10/07/2026 08:10:37,10/07/2026 15:32:44,"7 hrs, 22 mins","6 hrs, 32 mins","7 hrs, 22 mins",26527.0,23564.0,26527.0,Completed,10/07/2026 08:10:37,,24/07/2026 15:33:27,Acute Care Symphony Support Level 1,Gareth Evans,24/07/2026 15:33:28,system,14,,"Please can I have an audit trail of all demographic changes, for patient 5220321 (NS), including what changes were made and by whom, since January 2026.","Hello Alison,
 
I’m pleased to let you know that we’ve found a resolution for your case CS1811956.
 
To resolve this, please find attached a spreadsheet with the requested audit. Because it's got PSI in it, we've password protected it, and Sheree has emailed you the password separately.
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
Audit,CS1812015,4 - Low,Closed,Norfolk and Norwich University Hospitals NHS Foundation Trust,Symphony,patient audit,10/07/2026 09:01:30,10/07/2026 16:55:32,"7 hrs, 54 mins","7 hrs, 54 mins","7 hrs, 54 mins",28442.0,28442.0,28442.0,Completed,10/07/2026 09:01:30,,13/07/2026 10:34:08,Acute Care Symphony Support Level 1,Shazad Ishaque,13/07/2026 10:34:11,system,15,,"Dear team, please could I request details of who has accessed this patients recent attendance 1124493","Hello Victoria,
 
I'm pleased to let you know that we've found a resolution for your case CS1812015.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
Audit,CS1812194,4 - Low,Closed,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Symphony,Access audit request ,10/07/2026 11:04:53,14/07/2026 14:02:37,"4 days, 2 hrs, 57 mins","18 hrs, 38 mins","4 days, 2 hrs, 38 mins",356264.0,67089.0,355089.0,Completed,10/07/2026 11:04:53,,28/07/2026 10:32:51,Acute Care Symphony Support Level 1,Shazad Ishaque,28/07/2026 10:32:52,system,16,,"Can we please have an audit on who has accessed the following 2 patient records between September 2023 and May 2024:
D0112989 MW
D1026612 NA

Many Thanks
Laura","Hello Laura,
 
I'm pleased to let you know that we've found a resolution for your case CS1812194.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
Audit,CS1812980,4 - Low,Closed,Mid Yorkshire Teaching NHS Trust,Symphony,Audit request,13/07/2026 12:26:00,15/07/2026 09:04:19,"1 day, 20 hrs, 38 mins","9 hrs, 29 mins","1 day, 1 hr, 29 mins",160699.0,34141.0,91741.0,Completed,13/07/2026 12:26:00,,29/07/2026 09:05:26,Acute Care Symphony Support Level 1,Konrad Siddons,29/07/2026 09:05:27,system,17,,"Hi

Can you please provide audit of user access for unit number 3582130 for the last 3 months

Thanks

Farzana","Hello Farzana,

I'm pleased to let you know that we've found a resolution for your case CS1812980.

To resolve this.

We have interrogated the Symphony audit tables.

Patient with Hospital Number 3582130
Please find the attached spreadsheet which is now marked for external viewing, showing details of users who have accessed data relating to the Patient with Hospital Number 3582130 in Symphony in the last 3 months.

The spreadsheet contains tabs for:

Users who have viewed the Demographic Data for the specified patient, viewed the eView data and users who have carried out a Patient Search using the Date of Birth of the patient in question (though these searches may be for other patients).

We also checked for Users who have searched for the patient using their Hospital Number, NHS Number or Name - no such searches were found.


We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.

Kind regards,
Konrad"
Audit,CS1815612,4 - Low,Closed,South Tees Hospitals NHS Foundation Trust,Symphony,Audit data,17/07/2026 09:34:48,22/07/2026 09:25:45,"4 days, 23 hrs, 50 mins","3 hrs, 40 mins","19 hrs, 40 mins",431457.0,13209.0,70809.0,Completed,17/07/2026 09:34:48,,22/07/2026 13:51:11,Acute Care Symphony Support Level 1,Konrad Siddons,22/07/2026 13:51:13,system,20,,"Hello
Please can I request a full Symphony Audit for all access, deletions etc into the following patients Symphony records from the 7th April 2026 to present day.
Thanks
Paul","Hello Paul,

I'm pleased to let you know that we've found a resolution for your case CS1686145.

To resolve this, please follow these steps:

We have interrogated the Symphony audit tables.
Please find the attached spreadsheet showing details of users who have accessed data relating to the Patient with District Number J762565, since 07/04/2026.
The spreadsheet contains tabs for:

Users who have accessed the Demographic data for the Patient. (6 entries found)
Users who have accessed the eView data for the Patient. (50 entries found)
Users who have searched for the Patient using their District Number (4 entries found)
Users who have searched for the Patient using their NHS Number (1 entry found)
Users who have carried out a Patient Search using the Date of Birth of the Patient in question (though these searches may be for other patients). (6 entries found)

We also looked for users who had searched for the Patient using their NHS Number - no such searches were identified.

I hope this helps.

Many thanks

We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.

Kind regards,
Konrad"
Audit,CS1815613,4 - Low,Closed,North Cumbria Integrated Care NHS Foundation Trust,Symphony,Patient Audit,17/07/2026 09:35:09,17/07/2026 15:01:45,"5 hrs, 26 mins",N/A,N/A,19596.0,,,,,,,Acute Care Symphony Support Level 1,Sheree Chadwick,17/07/2026 15:01:47,system,15,,"Can you please provide an audit of all activity on the following patient's record between the following dates:
NHS No. 4004049490
Timescales: 27/02/2026 - 07/04/2026
If you require any further information please let me know.
Many Thanks 
Angela",Closed by customer.
Audit,CS1817246,4 - Low,Resolved,Mid Yorkshire Teaching NHS Trust,Symphony,Audit Request,21/07/2026 12:47:32,21/07/2026 18:00:31,"5 hrs, 12 mins","4 hrs, 12 mins","5 hrs, 12 mins",18779.0,15148.0,18779.0,Paused,21/07/2026 12:47:32,21/07/2026 18:00:31,,Acute Care Symphony Support Level 1,Shazad Ishaque,22/07/2026 00:16:05,system,9,,"Hi 

Can I please request an audit of who has access the record in the last 2 years for the patient below:

UNIT: 7663671
NHS: 653 431 3634

Thanks

Farzana","Hello Farzana,
 
I'm pleased to let you know that we've found a resolution for your case CS1817246.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
Audit,CS1817247,4 - Low,Resolved,Mid Yorkshire Teaching NHS Trust,Symphony,Audit Request,21/07/2026 12:49:08,22/07/2026 15:25:22,"1 day, 2 hrs, 36 mins","10 hrs, 36 mins","1 day, 2 hrs, 36 mins",95774.0,38174.0,95774.0,Paused,21/07/2026 12:49:08,22/07/2026 15:25:22,,Acute Care Symphony Support Level 1,Shazad Ishaque,22/07/2026 15:25:22,Shazad.Ishaque@emishealth.com,11,,"Hi

Can I please request an audit of who has access the record from 1st April 2026 - today for the patients below:

DB 3391294
AM 7721293


Thanks

Farzana","Hello Farzana,
 
I'm pleased to let you know that we've found a resolution for your case CS1817247.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
Audit,CS1817260,4 - Low,Resolved,Mid Yorkshire Teaching NHS Trust,Symphony,Audit Request,21/07/2026 13:00:57,21/07/2026 18:03:34,"5 hrs, 2 mins","3 hrs, 59 mins","5 hrs, 2 mins",18157.0,14343.0,18157.0,Paused,21/07/2026 13:00:57,21/07/2026 18:03:34,,Acute Care Symphony Support Level 1,Shazad Ishaque,22/07/2026 00:15:56,system,9,,"Hi 

Can you please provide information to let me know if a Symphony record has been altered and what the alterations were and by role/whom on the 12th March 2026. 


NHS number is 637 777 7248 

Thanks

Farzana","Hello Farzana,
 
I'm pleased to let you know that we've found a resolution for your case CS1817260.

We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
Audit,CS1820102,4 - Low,Closed,Norfolk and Norwich University Hospitals NHS Foundation Trust,Symphony,access log for a Coroner’s Inquest.,27/07/2026 12:53:31,28/07/2026 09:04:45,"20 hrs, 11 mins",34 mins,34 mins,72674.0,2064.0,2064.0,Completed,27/07/2026 12:53:31,,31/07/2026 10:32:15,Acute Care Symphony Support Level 1,Gareth Evans,31/07/2026 10:32:17,system,14,,"MH 2295780 

 I require some audit information but have been informed that I need to request this from yourselves.
 
The information I require is access logs for reviewing patient MH 2295780 from 18 June to 20 July 2026.
 
If you need authority to provide this information, Mark Northcott is aware of the situation.
 
I look forward to hearing from you.

Kind regards
 
Sue
 
Sue Dack
Legal Secretary
Norfolk & Norwich University Hospital","Hello Victoria,
 
I’m pleased to let you know that we’ve found a resolution for your case CS1820102.
 
To resolve this, I provided the requested audit.
 
We’re confident this will fully address the issue. However, if you find that the problem persists, simply click the red ‘Reject Solution’ button and we’ll be happy to investigate further.
 
Kind regards,
Gareth
"
Audit,CS1820586,4 - Low,Closed,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Symphony,Special Case Alert Audit,28/07/2026 10:11:31,30/07/2026 10:01:08,"1 day, 23 hrs, 49 mins","15 hrs, 49 mins","1 day, 23 hrs, 49 mins",172177.0,56977.0,172177.0,Completed,28/07/2026 10:11:31,,31/07/2026 13:30:04,Acute Care Symphony Support Level 1,Shazad Ishaque,31/07/2026 13:30:04,laura.setterington2@nhs.net,11,,"Hi
Can you please tell me when patient D0197269 CP had the following alerts added to their Symphony record:
- Impaired Mental Status
-Patient requires a Chaperone at all times 
-Known violent/abusive","Hello Laura,
 
I'm pleased to let you know that we've found a resolution for your case CS1820586.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Shaz"
Audit,CS1821264,4 - Low,In Progress,Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust,Symphony,Audit Request ,29/07/2026 09:47:33,,Unresolved,N/A,N/A,,,,,,,,Acute Care Symphony Support Level 1,Gareth Evans,29/07/2026 15:26:47,Gareth.Evans@emishealth.com,12,,"Hi, 
A couple of weeks ago you provided an audit for the following patients: D0112989 and D10226612.
Can we please have an audit for these patients between May 2023 and November 2023 - for e-view and search as before :) 
Many Thanks
Laura",
Audit,CS1821905,4 - Low,Resolved,North West Anglia NHS Foundation Trust,Symphony,Audit 26-12,30/07/2026 10:21:05,03/08/2026 14:41:33,"4 days, 4 hrs, 20 mins","20 hrs, 12 mins","4 days, 4 hrs, 12 mins",361228.0,72766.0,360766.0,Paused,30/07/2026 10:21:05,03/08/2026 14:41:33,,Acute Care Symphony Support Level 1,Konrad Siddons,03/08/2026 14:41:33,konrad.siddons@emishealth.com,15,,Please can an audit be completed using the parameters in the word document attached,"Hello Donna,
 
I'm pleased to let you know that we've found a resolution for your case CS1821905.
 
To resolve this:

I have run the Audit scripts to provide the information specified in your attachment.
I was able to obtain the script used previously to provide DEP use data.

Please find the attached Excel Spreadsheet showing the results.
There were no entries found on the Audit for searched carried out using  the Patient's name.

Many thanks.
 
We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.
 
Kind regards,
Konrad"
Audit,CS1822174,4 - Low,Closed,South Tees Hospitals NHS Foundation Trust,Symphony,patient audit required for IG,30/07/2026 13:56:14,30/07/2026 15:05:43,"1 hr, 9 mins","1 hr, 9 mins","1 hr, 9 mins",4169.0,4169.0,4169.0,Completed,30/07/2026 13:56:14,,30/07/2026 16:02:14,Acute Care Symphony Support Level 1,Konrad Siddons,31/07/2026 00:17:02,system,18,,"Our IG department have asked for the following audit of all staff that have accessed the following patient on Symphony for the past week – 23rd July 2026 – 30th July 2026


NHS No:  4062552094 (PG)","Hello Angela,
 
I'm pleased to let you know that we've found a resolution for your case CS1686145.

To resolve this, please follow these steps:

We have interrogated the Symphony audit tables.
Please find the attached spreadsheet showing details of users who have accessed data relating to the Patient with NHS Number 4062552094 between 23rd July 2026 – 30th July 2026 inclusive.
.
The spreadsheet contains tabs for:

Users who have accessed the eView data for the Patient. (30 entries found)
Users who have searched for the Patient using their NHS Number (1 entry found)

We also looked for users who had accessed the Demographic Data for the Patient or searched for the Patient using their District Number, Name or Date of Birth - no such searches were identified.

I hope this helps.

Many thanks

We're confident this will fully address the issue. However, if you find that the problem persists, simply click the red 'Reject Solution' button and we'll be happy to investigate further.

Kind regards,
Konrad"
